# x_m,y_m,w_tr_right_m,w_tr_left_m
-44.296688,284.36752,5.9923134,6.3538694
-43.411434,283.90247,5.9713073,6.3166585
-42.526817,283.43622,5.950301,6.2794476
-41.64284,282.96878,5.929295,6.2422366
-40.759514,282.5001,5.908288,6.2051263
-39.876835,282.03018,5.8872805,6.1681128
-38.99481,281.55905,5.8662724,6.131099
-38.11344,281.0867,5.845265,6.0940857
-37.232735,280.6131,5.824257,6.057072
-36.35269,280.13828,5.8058085,6.0228214
-35.47332,279.6622,5.789801,5.9912076
-34.594624,279.1849,5.773794,5.959594
-33.716602,278.70636,5.757787,5.92798
-32.839264,278.22656,5.7417803,5.8963656
-31.96261,277.74548,5.734,5.873595
-31.086647,277.26318,5.734,5.859188
-30.21138,276.77963,5.734,5.8447804
-29.33681,276.2948,5.734,5.8303733
-28.462942,275.8087,5.734,5.8159657
-27.58978,275.32132,5.7338967,5.8016615
-26.71733,274.8327,5.7336965,5.787453
-25.845594,274.3428,5.733496,5.773245
-24.974579,273.8516,5.7332964,5.759037
-24.104286,273.35913,5.733096,5.7448287
-23.234722,272.8654,5.732896,5.7305164
-22.36589,272.37036,5.732696,5.7161074
-21.497795,271.87402,5.732496,5.7016983
-20.630442,271.3764,5.7322955,5.687289
-19.763832,270.87747,5.7320957,5.67288
-18.897972,270.37726,5.732,5.658575
-18.032866,269.87573,5.732,5.644366
-17.168518,269.3729,5.732,5.6301565
-16.304934,268.86877,5.732,5.615947
-15.442117,268.3633,5.732,5.6017375
-14.580071,267.85657,5.7287374,5.5907903
-13.718802,267.34848,5.722533,5.5827847
-12.858314,266.83908,5.7163286,5.574779
-11.9986105,266.32834,5.7101245,5.5667734
-11.139697,265.81628,5.7039204,5.558768
-10.281577,265.3029,5.692631,5.5559535
-9.424256,264.78818,5.6768193,5.5577545
-8.5677395,264.27213,5.6610084,5.559556
-7.7120304,263.75473,5.6451974,5.5613575
-6.857134,263.236,5.629386,5.5631585
-6.003054,262.7159,5.613575,5.5650663
-5.149797,262.1945,5.597764,5.5670676
-4.297366,261.67172,5.581953,5.5690694
-3.4457667,261.14758,5.566142,5.5710707
-2.595003,260.6221,5.550331,5.573072
-1.74508,260.09528,5.534628,5.5750732
-0.89600223,259.56708,5.5190177,5.5770745
-0.047774695,259.0375,5.5034075,5.579076
0.7995978,258.50656,5.487797,5.581077
1.6461104,257.97424,5.4721866,5.583079
2.4917583,257.44058,5.456469,5.5850797
3.336537,256.90552,5.4406595,5.587081
4.1804414,256.3691,5.42485,5.5890822
5.023467,255.83128,5.4090405,5.5910835
5.86561,255.2921,5.393231,5.593085
6.7068653,254.75151,5.3766623,5.5910683
7.547228,254.20955,5.3594537,5.5856657
8.386691,253.6662,5.342245,5.580263
9.225249,253.12144,5.325036,5.57486
10.062897,252.5753,5.3078275,5.5694575
10.899628,252.02774,5.2900743,5.5613284
11.735438,251.47879,5.2718673,5.5509243
12.570329,250.92844,5.25366,5.54052
13.404299,250.3767,5.235453,5.530116
14.2373495,249.82355,5.217246,5.519712
15.069479,249.26903,5.1990404,5.5094185
15.900694,248.71313,5.180836,5.4992156
16.731003,248.1559,5.1626315,5.489013
